	LSSP-08	GRP-17	WBC-23	GRP-25	WBC-20	GRP-05	GRP-01	WBC-03	GRP-22	WBC-07	GRP-04	SLNF-09	GRP-13	LSSP-01	WBC-17	LSSP-03	SLNF-06	GRP-09	GRP-10	WBC-09	FCSP-04	WBC-14	TMC-05	LSSP-10	SLNF-03	WBC-13	LSSP-05	WBC-25	SLNF-05	GRP-02	LSSP-06	LSSP-07	GRP-19	TMC-07	GRP-12	WBC-21	WBC-12	GRP-06	WBC-16	TMC-04	WBC-11	GRP-24	FCSP-06	GRP-15	GRP-16	GRP-14	SLNF-02	WBC-18	WBC-22	FCSP-07	WBC-01	GRP-11	TMC-10	LSSP-04	GRP-20	SLNF-08	WBC-15	GRP-18	WBC-24	FCSP-01	FCSP-03	TMC-09	LSSP-02	WBC-10	TMC-02	WBC-05	GRP-03	TMC-11	WBC-02	SLNF-07	WBC-04	WBC-08	TMC-08	LSSP-09	GRP-21	TMC-06	FCSP-02	TMC-01	GRP-07	GRP-08	WBC-19	GRP-23
TMC-11	0.8863461538461539	0.8011538461538461	0.9982692307692308	0.8367307692307693	0.9961538461538462	0.7978846153846154	0.8365384615384616	0.9973076923076923	0.890576923076923	0.9963461538461539	0.8821153846153846	0.8792307692307693	0.8509615384615384	0.9059615384615385	0.9992307692307693	0.8448076923076923	0.8319230769230769	0.8403846153846154	0.7936538461538462	0.8490384615384615	0.8565384615384616	0.995576923076923	0.5075	0.8771153846153846	0.7744230769230769	0.9973076923076923	0.8976923076923077	0.9969230769230769	0.8032692307692307	0.8126923076923077	0.8532692307692308	0.931923076923077	0.7817307692307692	0.6057692307692307	0.9151923076923076	0.999423076923077	0.9938461538461538	0.8830769230769231	0.9984615384615385	0.7957692307692308	0.9951923076923077	0.8051923076923077	0.86	0.8134615384615385	0.8530769230769231	0.8338461538461538	0.7871153846153847	0.9990384615384615	0.9986538461538461	0.9078846153846154	0.9975	0.8305769230769231	0.8732692307692308	0.8725	0.8759615384615385	0.81	0.9992307692307693	0.8811538461538462	0.9942307692307693	0.9036538461538461	0.8398076923076923	0.7698076923076923	0.8767307692307692	0.9921153846153846	0.8986538461538461	0.999423076923077	0.9653846153846154	0.0	0.9953846153846154	0.8469230769230769	0.9975	0.9992307692307693	0.6661538461538462	0.9746153846153847	0.8734615384615385	0.7153846153846154	0.8669230769230769	0.9413461538461538	0.8455769230769231	0.8546153846153847	0.9980769230769231	0.8159615384615385
WBC-02	0.9859615384615384	0.9932692307692308	0.994423076923077	0.9930769230769231	0.995	0.9934615384615385	0.9923076923076923	0.9544230769230769	0.9934615384615385	0.6032692307692308	0.994423076923077	0.995	0.9917307692307692	0.9926923076923077	0.995576923076923	0.9934615384615385	0.9948076923076923	0.9932692307692308	0.9925	0.9823076923076923	0.9878846153846154	0.7578846153846154	0.995576923076923	0.9907692307692307	0.995	0.8144230769230769	0.9913461538461539	0.9967307692307692	0.9934615384615385	0.9938461538461538	0.985	0.9753846153846154	0.9938461538461538	0.9942307692307693	0.9940384615384615	0.9034615384615384	0.9948076923076923	0.9930769230769231	0.958076923076923	0.990576923076923	0.9665384615384616	0.9936538461538461	0.99	0.9932692307692308	0.9919230769230769	0.9926923076923077	0.9948076923076923	0.8178846153846154	0.9611538461538461	0.9771153846153846	0.8901923076923077	0.9934615384615385	0.9598076923076924	0.9942307692307693	0.9938461538461538	0.995	0.9817307692307692	0.9919230769230769	0.6601923076923077	0.9938461538461538	0.9932692307692308	0.9953846153846154	0.9890384615384615	0.9234615384615384	0.994423076923077	0.948076923076923	0.9946153846153846	0.9953846153846154	0.0	0.9953846153846154	0.9113461538461538	0.8065384615384615	0.994423076923077	0.9536538461538462	0.9940384615384615	0.9940384615384615	0.9909615384615384	0.9698076923076923	0.9934615384615385	0.9921153846153846	0.9525	0.9926923076923077
SLNF-07	0.885576923076923	0.8007692307692308	0.9988461538461538	0.7609615384615385	0.9963461538461539	0.7025	0.8282692307692308	0.9830769230769231	0.8907692307692308	0.9940384615384615	0.8396153846153847	0.4115384615384615	0.7384615384615385	0.895576923076923	0.9998076923076923	0.8738461538461538	0.4280769230769231	0.6126923076923076	0.8236538461538462	0.8092307692307692	0.6286538461538461	0.9961538461538462	0.9105769230769231	0.5938461538461538	0.5738461538461539	0.9815384615384616	0.8925	0.9851923076923077	0.5415384615384615	0.7630769230769231	0.6967307692307693	0.9057692307692308	0.7963461538461538	0.7451923076923077	0.5701923076923077	0.9973076923076923	0.9911538461538462	0.5503846153846154	0.9907692307692307	0.9413461538461538	0.9953846153846154	0.5492307692307692	0.6163461538461539	0.5171153846153846	0.5175	0.7913461538461538	0.39096153846153847	0.9890384615384615	0.9988461538461538	0.9138461538461539	0.9975	0.7001923076923077	0.9717307692307692	0.6378846153846154	0.5476923076923077	0.5751923076923077	0.9978846153846154	0.8817307692307692	0.9921153846153846	0.9153846153846154	0.555	0.9438461538461539	0.9084615384615384	0.9632692307692308	0.8846153846153846	0.9996153846153846	0.8888461538461538	0.8469230769230769	0.9953846153846154	0.0	0.9869230769230769	0.9980769230769231	0.7009615384615384	0.9442307692307692	0.9075	0.9338461538461539	0.8151923076923077	0.8926923076923077	0.823076923076923	0.8378846153846153	0.9946153846153846	0.7176923076923077
WBC-04	0.9692307692307692	0.9790384615384615	0.9155769230769231	0.9738461538461538	0.9859615384615384	0.9757692307692307	0.9869230769230769	0.66	0.9726923076923077	0.8394230769230769	0.9682692307692308	0.9859615384615384	0.9728846153846153	0.9690384615384615	0.9961538461538462	0.9736538461538462	0.990576923076923	0.9734615384615385	0.9773076923076923	0.9746153846153847	0.9678846153846153	0.9365384615384615	0.9967307692307692	0.9773076923076923	0.9890384615384615	0.775	0.9738461538461538	0.9873076923076923	0.9803846153846154	0.9867307692307692	0.9653846153846154	0.9565384615384616	0.9823076923076923	0.9911538461538462	0.9811538461538462	0.9361538461538461	0.9976923076923077	0.9792307692307692	0.8721153846153846	0.9880769230769231	0.9813461538461539	0.9913461538461539	0.979423076923077	0.9746153846153847	0.9775	0.974423076923077	0.9863461538461539	0.9242307692307692	0.8884615384615384	0.9709615384615384	0.9873076923076923	0.9865384615384616	0.958076923076923	0.9742307692307692	0.9855769230769231	0.9838461538461538	0.8998076923076923	0.974423076923077	0.9673076923076923	0.9934615384615385	0.9875	0.9925	0.9796153846153847	0.9163461538461538	0.9563461538461538	0.7115384615384616	0.9676923076923077	0.9975	0.9113461538461538	0.9869230769230769	0.0	0.9215384615384615	0.9875	0.9403846153846154	0.9778846153846154	0.9948076923076923	0.9836538461538461	0.9584615384615385	0.9848076923076923	0.9740384615384615	0.8355769230769231	0.9836538461538461
WBC-08	0.9917307692307692	0.9978846153846154	0.9625	0.9957692307692307	0.8536538461538462	0.9984615384615385	0.9973076923076923	0.8934615384615384	0.9907692307692307	0.7267307692307692	0.9921153846153846	0.995	0.9965384615384615	0.9936538461538461	0.8898076923076923	0.9940384615384615	0.9967307692307692	0.9946153846153846	0.9978846153846154	0.9861538461538462	0.9928846153846154	0.7719230769230769	0.999423076923077	0.9913461538461539	0.9973076923076923	0.8373076923076923	0.995	0.695	0.9901923076923077	0.9976923076923077	0.9921153846153846	0.9857692307692307	0.9990384615384615	0.9984615384615385	0.9975	0.8765384615384615	0.9875	0.9984615384615385	0.8817307692307692	0.994423076923077	0.979423076923077	0.9990384615384615	0.9928846153846154	0.995576923076923	0.9976923076923077	0.995576923076923	0.9957692307692307	0.8263461538461538	0.9436538461538462	0.9723076923076923	0.9996153846153846	0.9992307692307693	0.9659615384615384	0.9965384615384615	0.9996153846153846	0.9963461538461539	0.9423076923076923	0.9930769230769231	0.9230769230769231	0.9988461538461538	0.9982692307692308	0.9911538461538462	0.9953846153846154	0.8642307692307692	0.9759615384615384	0.9348076923076923	0.9913461538461539	0.9992307692307693	0.8065384615384615	0.9980769230769231	0.9215384615384615	0.0	0.9971153846153846	0.9644230769230769	0.9990384615384615	0.9982692307692308	0.9951923076923077	0.9707692307692307	0.9967307692307692	0.9973076923076923	0.8982692307692308	0.9986538461538461
TMC-08	0.835	0.5853846153846154	0.9984615384615385	0.6873076923076923	0.9938461538461538	0.6253846153846154	0.7713461538461538	0.9815384615384616	0.8226923076923077	0.9921153846153846	0.7909615384615385	0.6988461538461539	0.7140384615384615	0.8401923076923077	0.9992307692307693	0.7603846153846154	0.6446153846153846	0.6707692307692308	0.7201923076923077	0.7309615384615384	0.698076923076923	0.995576923076923	0.6457692307692308	0.7523076923076923	0.5523076923076923	0.9811538461538462	0.8530769230769231	0.9861538461538462	0.6176923076923077	0.7438461538461538	0.7111538461538461	0.8940384615384616	0.6992307692307692	0.2848076923076923	0.8128846153846154	0.9969230769230769	0.99	0.7790384615384616	0.9896153846153846	0.8982692307692308	0.9948076923076923	0.6586538461538461	0.6784615384615384	0.7026923076923077	0.6948076923076923	0.6905769230769231	0.5788461538461539	0.9892307692307692	0.9984615384615385	0.8478846153846153	0.9973076923076923	0.7332692307692308	0.895	0.7467307692307692	0.7613461538461539	0.5261538461538462	0.9976923076923077	0.8203846153846154	0.9848076923076923	0.8505769230769231	0.6971153846153846	0.8467307692307692	0.8423076923076923	0.963076923076923	0.671923076923077	0.9988461538461538	0.8867307692307692	0.6661538461538462	0.994423076923077	0.7009615384615384	0.9875	0.9971153846153846	0.0	0.9440384615384615	0.8217307692307693	0.6894230769230769	0.740576923076923	0.8555769230769231	0.7419230769230769	0.7780769230769231	0.9923076923076923	0.7163461538461539
LSSP-09	0.7617307692307692	0.8886538461538461	0.9771153846153846	0.8546153846153847	0.9765384615384616	0.8719230769230769	0.9153846153846154	0.9163461538461538	0.8625	0.948076923076923	0.8928846153846154	0.95	0.8503846153846154	0.879423076923077	0.9932692307692308	0.8448076923076923	0.9523076923076923	0.8611538461538462	0.9019230769230769	0.8286538461538462	0.8138461538461539	0.9592307692307692	0.9709615384615384	0.8619230769230769	0.9503846153846154	0.8919230769230769	0.8403846153846154	0.9686538461538462	0.9194230769230769	0.9040384615384616	0.7894230769230769	0.7009615384615384	0.938076923076923	0.9542307692307692	0.9351923076923077	0.9582692307692308	0.9836538461538461	0.9055769230769231	0.9565384615384616	0.835	0.9761538461538461	0.9503846153846154	0.8801923076923077	0.8753846153846154	0.8717307692307692	0.8609615384615384	0.9457692307692308	0.9392307692307692	0.9607692307692308	0.8665384615384616	0.9871153846153846	0.9353846153846154	0.7996153846153846	0.8486538461538462	0.935	0.9405769230769231	0.9776923076923076	0.8638461538461538	0.9765384615384616	0.9655769230769231	0.9609615384615384	0.9625	0.8878846153846154	0.9592307692307692	0.9011538461538462	0.9592307692307692	0.8926923076923077	0.9746153846153847	0.9536538461538462	0.9442307692307692	0.9403846153846154	0.9644230769230769	0.9440384615384615	0.0	0.880576923076923	0.9598076923076924	0.9075	0.87	0.9094230769230769	0.8534615384615385	0.9411538461538461	0.8817307692307692
GRP-21	0.6090384615384615	0.525576923076923	0.9938461538461538	0.6317307692307692	0.9923076923076923	0.5298076923076923	0.5625	0.9507692307692308	0.5936538461538462	0.9884615384615385	0.8096153846153846	0.8930769230769231	0.7567307692307692	0.31346153846153846	0.9982692307692308	0.5609615384615385	0.7055769230769231	0.7732692307692308	0.31711538461538463	0.7961538461538461	0.82	0.9946153846153846	0.8313461538461538	0.8265384615384616	0.7434615384615385	0.9230769230769231	0.8378846153846153	0.9709615384615384	0.816923076923077	0.7923076923076923	0.6484615384615384	0.8107692307692308	0.2680769230769231	0.864423076923077	0.905	0.9969230769230769	0.9861538461538462	0.8473076923076923	0.9892307692307692	0.9811538461538462	0.9907692307692307	0.6923076923076923	0.8580769230769231	0.56	0.6942307692307692	0.7125	0.7865384615384615	0.9740384615384615	0.9967307692307692	0.8042307692307692	0.9919230769230769	0.7678846153846154	0.9755769230769231	0.5115384615384615	0.8584615384615385	0.8171153846153846	0.9984615384615385	0.6525	0.9857692307692307	0.89	0.7021153846153846	0.9603846153846154	0.32326923076923075	0.9865384615384616	0.7971153846153847	0.9938461538461538	0.8667307692307692	0.8734615384615385	0.9940384615384615	0.9075	0.9778846153846154	0.9990384615384615	0.8217307692307693	0.880576923076923	0.0	0.9765384615384616	0.7201923076923077	0.9163461538461538	0.6934615384615385	0.6182692307692308	0.9809615384615384	0.7896153846153846
TMC-06	0.9651923076923077	0.9525	0.9973076923076923	0.9457692307692308	0.995	0.95	0.9411538461538461	0.9948076923076923	0.9517307692307693	0.9965384615384615	0.9403846153846154	0.9417307692307693	0.9232692307692307	0.9684615384615385	0.9978846153846154	0.9725	0.9407692307692308	0.9317307692307693	0.9538461538461539	0.9111538461538462	0.9132692307692307	0.9961538461538462	0.541923076923077	0.9334615384615385	0.931923076923077	0.994423076923077	0.9273076923076923	0.9948076923076923	0.936923076923077	0.9255769230769231	0.9275	0.9463461538461538	0.9544230769230769	0.6784615384615384	0.9578846153846153	0.9988461538461538	0.9928846153846154	0.9453846153846154	0.9975	0.6576923076923077	0.9971153846153846	0.9544230769230769	0.9182692307692307	0.9507692307692308	0.9511538461538461	0.9446153846153846	0.9409615384615385	0.9969230769230769	0.9971153846153846	0.9411538461538461	0.9963461538461539	0.9473076923076923	0.765576923076923	0.941923076923077	0.9542307692307692	0.936923076923077	0.9986538461538461	0.9538461538461539	0.9932692307692308	0.9444230769230769	0.9286538461538462	0.5626923076923077	0.9555769230769231	0.9823076923076923	0.943076923076923	0.999423076923077	0.9590384615384615	0.7153846153846154	0.9940384615384615	0.9338461538461539	0.9948076923076923	0.9982692307692308	0.6894230769230769	0.9598076923076924	0.9765384615384616	0.0	0.9284615384615384	0.9473076923076923	0.94	0.9396153846153846	0.995576923076923	0.9282692307692307
FCSP-02	0.6955769230769231	0.6767307692307692	0.9921153846153846	0.6003846153846154	0.9903846153846154	0.5996153846153847	0.5478846153846154	0.9775	0.6592307692307692	0.9909615384615384	0.7569230769230769	0.7926923076923077	0.7326923076923076	0.7013461538461538	0.9975	0.7019230769230769	0.604423076923077	0.7823076923076923	0.6842307692307692	0.588076923076923	0.6544230769230769	0.9917307692307692	0.7876923076923077	0.7619230769230769	0.675	0.9784615384615385	0.8192307692307692	0.9857692307692307	0.7205769230769231	0.6592307692307692	0.6390384615384616	0.8686538461538461	0.6613461538461538	0.8028846153846154	0.8607692307692307	0.9959615384615385	0.9878846153846154	0.7988461538461539	0.9876923076923076	0.9398076923076923	0.9932692307692308	0.685	0.6317307692307692	0.6296153846153846	0.7242307692307692	0.7823076923076923	0.7005769230769231	0.9890384615384615	0.9942307692307693	0.7278846153846154	0.9951923076923077	0.6432692307692308	0.9486538461538462	0.6465384615384615	0.7534615384615385	0.745	0.9940384615384615	0.6961538461538461	0.9851923076923077	0.6211538461538462	0.5590384615384615	0.9403846153846154	0.7117307692307693	0.9632692307692308	0.7809615384615385	0.9990384615384615	0.8253846153846154	0.8669230769230769	0.9909615384615384	0.8151923076923077	0.9836538461538461	0.9951923076923077	0.740576923076923	0.9075	0.7201923076923077	0.9284615384615384	0.0	0.7607692307692308	0.6826923076923077	0.6165384615384616	0.9880769230769231	0.6865384615384615
TMC-01	0.8326923076923077	0.9234615384615384	0.9948076923076923	0.7926923076923077	0.9865384615384616	0.8575	0.8334615384615385	0.9286538461538462	0.8375	0.9690384615384615	0.8215384615384616	0.8371153846153846	0.7838461538461539	0.8880769230769231	0.9953846153846154	0.828076923076923	0.8473076923076923	0.8326923076923077	0.9273076923076923	0.7790384615384616	0.8190384615384615	0.9726923076923077	0.9261538461538461	0.8442307692307692	0.8657692307692307	0.9346153846153846	0.8826923076923077	0.9709615384615384	0.7094230769230769	0.8132692307692307	0.8309615384615384	0.7898076923076923	0.9403846153846154	0.879423076923077	0.9407692307692308	0.9753846153846154	0.9878846153846154	0.9028846153846154	0.9534615384615385	0.9098076923076923	0.9778846153846154	0.9375	0.724423076923077	0.8942307692307693	0.864423076923077	0.8411538461538461	0.7638461538461538	0.9569230769230769	0.9740384615384615	0.8184615384615385	0.9936538461538461	0.8711538461538462	0.9236538461538462	0.9051923076923077	0.8592307692307692	0.8005769230769231	0.9734615384615385	0.8017307692307692	0.965	0.8463461538461539	0.8926923076923077	0.93	0.9026923076923077	0.941923076923077	0.6861538461538461	0.9771153846153846	0.7836538461538461	0.9413461538461538	0.9698076923076923	0.8926923076923077	0.9584615384615385	0.9707692307692307	0.8555769230769231	0.87	0.9163461538461538	0.9473076923076923	0.7607692307692308	0.0	0.8757692307692307	0.8442307692307692	0.9648076923076923	0.8503846153846154
GRP-07	0.6765384615384615	0.615	0.9921153846153846	0.49961538461538463	0.9907692307692307	0.5278846153846154	0.5113461538461539	0.9809615384615384	0.6176923076923077	0.9875	0.6394230769230769	0.8092307692307692	0.5828846153846153	0.6680769230769231	0.9971153846153846	0.6928846153846154	0.69	0.5646153846153846	0.6461538461538462	0.695	0.6921153846153846	0.9907692307692307	0.7938461538461539	0.6530769230769231	0.6592307692307692	0.9086538461538461	0.7232692307692308	0.9959615384615385	0.7432692307692308	0.6098076923076923	0.5821153846153846	0.7886538461538461	0.630576923076923	0.7680769230769231	0.8421153846153846	0.994423076923077	0.9876923076923076	0.765	0.9901923076923077	0.9576923076923077	0.9942307692307693	0.6096153846153847	0.7425	0.5961538461538461	0.6278846153846154	0.6290384615384615	0.7115384615384616	0.9963461538461539	0.9936538461538461	0.7261538461538461	0.9971153846153846	0.6221153846153846	0.9671153846153846	0.6430769230769231	0.7761538461538462	0.73	0.9903846153846154	0.6096153846153847	0.9963461538461539	0.8492307692307692	0.686923076923077	0.9496153846153846	0.6592307692307692	0.9826923076923076	0.7903846153846154	0.9882692307692308	0.7875	0.8455769230769231	0.9934615384615385	0.823076923076923	0.9848076923076923	0.9967307692307692	0.7419230769230769	0.9094230769230769	0.6934615384615385	0.94	0.6826923076923077	0.8757692307692307	0.0	0.33576923076923076	0.9786538461538462	0.6690384615384616
GRP-08	0.6028846153846154	0.5823076923076923	0.9888461538461538	0.5188461538461538	0.9886538461538461	0.48384615384615387	0.5201923076923077	0.9405769230769231	0.5565384615384615	0.9882692307692308	0.7223076923076923	0.813076923076923	0.6078846153846154	0.6796153846153846	0.9969230769230769	0.6330769230769231	0.6546153846153846	0.5626923076923077	0.6130769230769231	0.6680769230769231	0.6842307692307692	0.9942307692307693	0.7934615384615384	0.7207692307692307	0.7038461538461539	0.9173076923076923	0.785	0.9642307692307692	0.740576923076923	0.62	0.5336538461538461	0.7823076923076923	0.6103846153846154	0.8144230769230769	0.8101923076923077	0.9961538461538462	0.9865384615384616	0.7178846153846153	0.9871153846153846	0.9619230769230769	0.9919230769230769	0.6211538461538462	0.7175	0.505576923076923	0.6001923076923077	0.6548076923076923	0.7367307692307692	0.9682692307692308	0.994423076923077	0.7111538461538461	0.9911538461538462	0.6073076923076923	0.9526923076923077	0.55	0.7417307692307692	0.7732692307692308	0.9948076923076923	0.6032692307692308	0.9834615384615385	0.8625	0.6398076923076923	0.9503846153846154	0.6876923076923077	0.9865384615384616	0.7930769230769231	0.9915384615384616	0.8273076923076923	0.8546153846153847	0.9921153846153846	0.8378846153846153	0.9740384615384615	0.9973076923076923	0.7780769230769231	0.8534615384615385	0.6182692307692308	0.9396153846153846	0.6165384615384616	0.8442307692307692	0.33576923076923076	0.0	0.9796153846153847	0.6644230769230769
WBC-19	0.9690384615384615	0.9803846153846154	0.8775	0.9780769230769231	0.938076923076923	0.9813461538461539	0.9790384615384615	0.8992307692307693	0.9721153846153846	0.8244230769230769	0.9701923076923077	0.9873076923076923	0.9775	0.9728846153846153	0.9717307692307692	0.9757692307692307	0.9923076923076923	0.9769230769230769	0.9803846153846154	0.9711538461538461	0.9696153846153847	0.935	0.9990384615384615	0.9719230769230769	0.9928846153846154	0.7419230769230769	0.9730769230769231	0.9607692307692308	0.9786538461538462	0.9807692307692307	0.9684615384615385	0.9526923076923077	0.9821153846153846	0.9957692307692307	0.9805769230769231	0.9328846153846154	0.9603846153846154	0.9815384615384616	0.805	0.9876923076923076	0.9761538461538461	0.9863461538461539	0.9796153846153847	0.9776923076923076	0.9798076923076923	0.9771153846153846	0.9913461538461539	0.9578846153846153	0.8532692307692308	0.9559615384615384	0.9817307692307692	0.9846153846153847	0.9453846153846154	0.9786538461538462	0.9859615384615384	0.9913461538461539	0.8588461538461538	0.975	0.9782692307692308	0.9961538461538462	0.9948076923076923	0.9911538461538462	0.9725	0.9261538461538461	0.9413461538461538	0.8303846153846154	0.9669230769230769	0.9980769230769231	0.9525	0.9946153846153846	0.8355769230769231	0.8982692307692308	0.9923076923076923	0.9411538461538461	0.9809615384615384	0.995576923076923	0.9880769230769231	0.9648076923076923	0.9786538461538462	0.9796153846153847	0.0	0.98
GRP-23	0.7653846153846153	0.6875	0.9930769230769231	0.4580769230769231	0.9907692307692307	0.5198076923076923	0.5859615384615384	0.9755769230769231	0.7476923076923077	0.9882692307692308	0.7619230769230769	0.729423076923077	0.5511538461538461	0.8190384615384615	0.9969230769230769	0.7836538461538461	0.6840384615384615	0.5686538461538462	0.7273076923076923	0.7513461538461539	0.6584615384615384	0.9938461538461538	0.8288461538461539	0.6657692307692308	0.6715384615384615	0.9569230769230769	0.8078846153846154	0.9888461538461538	0.6925	0.4646153846153846	0.6265384615384615	0.8269230769230769	0.6873076923076923	0.7630769230769231	0.7513461538461539	0.9965384615384615	0.9859615384615384	0.6548076923076923	0.9923076923076923	0.9069230769230769	0.9907692307692307	0.5771153846153846	0.7113461538461539	0.5848076923076924	0.5844230769230769	0.676923076923077	0.6751923076923076	0.9923076923076923	0.9963461538461539	0.8626923076923076	0.9913461538461539	0.4346153846153846	0.9348076923076923	0.6630769230769231	0.6415384615384615	0.703076923076923	0.9975	0.6836538461538462	0.9884615384615385	0.7821153846153847	0.7117307692307693	0.948076923076923	0.7942307692307692	0.9873076923076923	0.8426923076923077	0.995	0.8321153846153846	0.8159615384615385	0.9926923076923077	0.7176923076923077	0.9836538461538461	0.9986538461538461	0.7163461538461539	0.8817307692307692	0.7896153846153846	0.9282692307692307	0.6865384615384615	0.8503846153846154	0.6690384615384616	0.6644230769230769	0.98	0.0
